trip_id,trip_duration_minutes,started_at,ended_at,start_station_name,end_station_name,rider_type,bike_id
101857,24.9,2025-06-19 03:48:38,2025-06-19 04:13:32,Bloor-Yonge,Riverdale Park,Annual Member,5157
101858,32.2,2025-06-19 03:40:50,2025-06-19 04:13:02,High Park,Union Station,Casual,5158
101859,29.8,2025-06-19 04:14:03,2025-06-19 04:43:51,High Park,Union Station,Annual Member,5159
101860,24.4,2025-06-19 04:47:56,2025-06-19 05:12:20,Riverdale Park,Harbourfront Centre,Casual,5160
101861,9.3,2025-06-19 05:20:44,2025-06-19 05:30:02,Riverdale Park,Harbourfront Centre,Annual Member,5161
101862,18.5,2025-06-19 05:10:31,2025-06-19 05:29:01,Union Station,Kensington Market,Casual,5162
101863,14.0,2025-06-19 06:20:35,2025-06-19 06:34:35,Union Station,Kensington Market,Annual Member,5163
101864,29.3,2025-06-19 06:02:42,2025-06-19 06:32:00,Harbourfront Centre,Bloor-Yonge,Casual,5164
101865,15.1,2025-06-19 07:42:12,2025-06-19 07:57:18,Harbourfront Centre,Bloor-Yonge,Annual Member,5165
101866,23.9,2025-06-19 07:34:07,2025-06-19 07:58:01,Kensington Market,High Park,Casual,5166
101867,20.9,2025-06-19 07:30:30,2025-06-19 07:51:24,Bloor-Yonge,Riverdale Park,Annual Member,5167
101868,34.2,2025-06-19 07:50:57,2025-06-19 08:25:09,High Park,Union Station,Casual,5168
101869,26.0,2025-06-19 07:13:26,2025-06-19 07:39:26,Riverdale Park,Harbourfront Centre,Annual Member,5169
101870,39.9,2025-06-19 07:44:14,2025-06-19 08:24:08,Union Station,Kensington Market,Casual,5170
101871,22.6,2025-06-19 08:47:23,2025-06-19 09:09:59,Kensington Market,High Park,Annual Member,5171
101872,26.1,2025-06-19 08:58:17,2025-06-19 09:24:23,Bloor-Yonge,Riverdale Park,Casual,5172
101873,10.2,2025-06-19 08:08:23,2025-06-19 08:18:35,High Park,Union Station,Annual Member,5173
101874,13.9,2025-06-19 08:09:15,2025-06-19 08:23:09,Riverdale Park,Harbourfront Centre,Casual,5174
101875,20.0,2025-06-19 08:26:49,2025-06-19 08:46:49,Union Station,Kensington Market,Annual Member,5175
101876,34.1,2025-06-19 08:53:39,2025-06-19 09:27:45,Harbourfront Centre,Bloor-Yonge,Casual,5176
101877,13.9,2025-06-19 08:54:45,2025-06-19 09:08:39,Kensington Market,High Park,Annual Member,5177
101878,47.3,2025-06-19 08:30:36,2025-06-19 09:17:54,Bloor-Yonge,Riverdale Park,Casual,5178
101879,10.7,2025-06-19 08:02:49,2025-06-19 08:13:31,High Park,Union Station,Annual Member,5179
101880,15.7,2025-06-19 09:18:14,2025-06-19 09:33:56,Bloor-Yonge,Riverdale Park,Annual Member,5000
101881,35.4,2025-06-19 09:29:33,2025-06-19 10:04:57,High Park,Union Station,Casual,5001
101882,25.6,2025-06-19 09:57:23,2025-06-19 10:22:59,Riverdale Park,Harbourfront Centre,Annual Member,5002
101883,23.9,2025-06-19 09:33:14,2025-06-19 09:57:08,Union Station,Kensington Market,Casual,5003
101884,9.6,2025-06-19 09:51:25,2025-06-19 10:01:01,Harbourfront Centre,Bloor-Yonge,Annual Member,5004
101885,34.9,2025-06-19 09:27:06,2025-06-19 10:02:00,Kensington Market,High Park,Casual,5005
101886,18.8,2025-06-19 10:58:22,2025-06-19 11:17:10,High Park,Union Station,Annual Member,5006
101887,27.2,2025-06-19 10:43:28,2025-06-19 11:10:40,Riverdale Park,Harbourfront Centre,Casual,5007
101888,64.6,2025-06-19 10:00:24,2025-06-19 11:05:00,Union Station,Kensington Market,Annual Member,5008
101889,17.3,2025-06-19 10:14:09,2025-06-19 10:31:27,Harbourfront Centre,Bloor-Yonge,Casual,5009
101890,17.6,2025-06-19 11:56:21,2025-06-19 12:13:57,Riverdale Park,Harbourfront Centre,Annual Member,5010
101891,28.1,2025-06-19 11:44:57,2025-06-19 12:13:03,Union Station,Kensington Market,Casual,5011
101892,15.7,2025-06-19 11:10:28,2025-06-19 11:26:10,Harbourfront Centre,Bloor-Yonge,Annual Member,5012
101893,47.7,2025-06-19 11:46:39,2025-06-19 12:34:21,Kensington Market,High Park,Casual,5013
101894,9.3,2025-06-19 12:48:25,2025-06-19 12:57:43,Union Station,Kensington Market,Annual Member,5014
101895,70.8,2025-06-19 12:18:16,2025-06-19 13:29:04,Harbourfront Centre,Bloor-Yonge,Casual,5015
101896,22.3,2025-06-19 12:47:40,2025-06-19 13:09:58,Kensington Market,High Park,Annual Member,5016
101897,33.6,2025-06-19 12:57:43,2025-06-19 13:31:19,Bloor-Yonge,Riverdale Park,Casual,5017
101898,15.2,2025-06-19 13:47:06,2025-06-19 14:02:18,Harbourfront Centre,Bloor-Yonge,Annual Member,5018
101899,18.0,2025-06-19 13:40:27,2025-06-19 13:58:27,Kensington Market,High Park,Casual,5019
101900,19.7,2025-06-19 13:44:08,2025-06-19 14:03:50,Bloor-Yonge,Riverdale Park,Annual Member,5020
101901,24.5,2025-06-19 13:17:07,2025-06-19 13:41:37,High Park,Union Station,Casual,5021
101902,18.2,2025-06-19 14:24:59,2025-06-19 14:43:11,Kensington Market,High Park,Annual Member,5022
101903,17.6,2025-06-19 14:07:49,2025-06-19 14:25:25,Bloor-Yonge,Riverdale Park,Casual,5023
101904,46.0,2025-06-19 14:26:45,2025-06-19 15:12:45,High Park,Union Station,Annual Member,5024
101905,26.6,2025-06-19 14:31:20,2025-06-19 14:57:56,Riverdale Park,Harbourfront Centre,Casual,5025
101906,18.5,2025-06-19 15:03:19,2025-06-19 15:21:49,Bloor-Yonge,Riverdale Park,Annual Member,5026
101907,36.2,2025-06-19 15:38:44,2025-06-19 16:14:56,High Park,Union Station,Casual,5027
101908,27.2,2025-06-19 15:30:13,2025-06-19 15:57:25,Riverdale Park,Harbourfront Centre,Annual Member,5028
101909,32.2,2025-06-19 15:44:01,2025-06-19 16:16:13,Union Station,Kensington Market,Casual,5029
101910,20.9,2025-06-19 16:16:33,2025-06-19 16:37:27,High Park,Union Station,Annual Member,5030
101911,38.9,2025-06-19 16:51:01,2025-06-19 17:29:55,Riverdale Park,Harbourfront Centre,Casual,5031
101912,9.8,2025-06-19 16:02:41,2025-06-19 16:12:29,Union Station,Kensington Market,Annual Member,5032
101913,39.5,2025-06-19 16:51:21,2025-06-19 17:30:51,Harbourfront Centre,Bloor-Yonge,Casual,5033
101914,35.0,2025-06-19 16:23:15,2025-06-19 16:58:15,Kensington Market,High Park,Annual Member,5034
101915,28.0,2025-06-19 16:20:32,2025-06-19 16:48:32,Bloor-Yonge,Riverdale Park,Casual,5035
101916,39.6,2025-06-19 17:58:24,2025-06-19 18:38:00,Riverdale Park,Harbourfront Centre,Annual Member,5036
101917,14.6,2025-06-19 17:58:25,2025-06-19 18:13:01,Union Station,Kensington Market,Casual,5037
101918,22.8,2025-06-19 17:33:05,2025-06-19 17:55:53,Harbourfront Centre,Bloor-Yonge,Annual Member,5038
101919,38.9,2025-06-19 17:49:09,2025-06-19 18:28:03,Kensington Market,High Park,Casual,5039
101920,27.5,2025-06-19 17:16:41,2025-06-19 17:44:11,Bloor-Yonge,Riverdale Park,Annual Member,5040
101921,12.4,2025-06-19 17:35:02,2025-06-19 17:47:26,High Park,Union Station,Casual,5041
101922,20.3,2025-06-19 17:01:09,2025-06-19 17:21:27,Riverdale Park,Harbourfront Centre,Annual Member,5042
101923,15.1,2025-06-19 17:07:10,2025-06-19 17:22:16,Union Station,Kensington Market,Casual,5043
101924,8.5,2025-06-19 17:18:11,2025-06-19 17:26:41,Harbourfront Centre,Bloor-Yonge,Annual Member,5044
101925,14.9,2025-06-19 18:32:57,2025-06-19 18:47:51,Union Station,Kensington Market,Annual Member,5045
101926,43.3,2025-06-19 18:14:45,2025-06-19 18:58:03,Harbourfront Centre,Bloor-Yonge,Casual,5046
101927,9.9,2025-06-19 18:05:51,2025-06-19 18:15:45,Kensington Market,High Park,Annual Member,5047
101928,25.3,2025-06-19 18:25:41,2025-06-19 18:50:59,Bloor-Yonge,Riverdale Park,Casual,5048
101929,7.9,2025-06-19 18:42:17,2025-06-19 18:50:11,High Park,Union Station,Annual Member,5049
101930,47.7,2025-06-19 18:56:26,2025-06-19 19:44:08,Riverdale Park,Harbourfront Centre,Casual,5050
101931,12.5,2025-06-19 18:58:20,2025-06-19 19:10:50,Union Station,Kensington Market,Annual Member,5051
101932,61.2,2025-06-19 18:27:54,2025-06-19 19:29:06,Harbourfront Centre,Bloor-Yonge,Casual,5052
101933,16.9,2025-06-19 18:30:35,2025-06-19 18:47:29,Kensington Market,High Park,Annual Member,5053
101934,31.3,2025-06-19 19:50:28,2025-06-19 20:21:46,Harbourfront Centre,Bloor-Yonge,Annual Member,5054
101935,29.6,2025-06-19 19:00:05,2025-06-19 19:29:41,Kensington Market,High Park,Casual,5055
101936,19.2,2025-06-19 19:39:55,2025-06-19 19:59:07,Bloor-Yonge,Riverdale Park,Annual Member,5056
101937,36.0,2025-06-19 19:21:13,2025-06-19 19:57:13,High Park,Union Station,Casual,5057
101938,21.5,2025-06-19 19:57:48,2025-06-19 20:19:18,Riverdale Park,Harbourfront Centre,Annual Member,5058
101939,23.2,2025-06-19 19:28:55,2025-06-19 19:52:07,Union Station,Kensington Market,Casual,5059
101940,14.5,2025-06-19 20:32:36,2025-06-19 20:47:06,Kensington Market,High Park,Annual Member,5060
101941,30.7,2025-06-19 20:31:54,2025-06-19 21:02:36,Bloor-Yonge,Riverdale Park,Casual,5061
101942,24.4,2025-06-19 21:08:15,2025-06-19 21:32:39,Bloor-Yonge,Riverdale Park,Annual Member,5062
101943,38.8,2025-06-19 21:01:47,2025-06-19 21:40:35,High Park,Union Station,Casual,5063
101944,15.1,2025-06-19 22:11:25,2025-06-19 22:26:31,High Park,Union Station,Annual Member,5064
101945,37.3,2025-06-19 22:34:55,2025-06-19 23:12:13,Riverdale Park,Harbourfront Centre,Casual,5065
101946,25.0,2025-06-19 23:17:07,2025-06-19 23:42:07,Riverdale Park,Harbourfront Centre,Annual Member,5066
101947,34.7,2025-06-19 23:04:15,2025-06-19 23:38:57,Union Station,Kensington Market,Casual,5067
101948,13.5,2025-06-20 00:57:55,2025-06-20 01:11:25,Harbourfront Centre,Bloor-Yonge,Annual Member,5068
101949,26.3,2025-06-20 00:41:44,2025-06-20 01:08:02,Kensington Market,High Park,Casual,5069
101950,13.0,2025-06-20 01:24:15,2025-06-20 01:37:15,Kensington Market,High Park,Annual Member,5070
101951,89.3,2025-06-20 01:30:23,2025-06-20 02:59:41,Bloor-Yonge,Riverdale Park,Casual,5071
101952,14.9,2025-06-20 02:52:28,2025-06-20 03:07:22,Bloor-Yonge,Riverdale Park,Annual Member,5072
101953,33.6,2025-06-20 02:48:51,2025-06-20 03:22:27,High Park,Union Station,Casual,5073
101954,23.6,2025-06-20 03:24:26,2025-06-20 03:48:02,High Park,Union Station,Annual Member,5074
101955,44.5,2025-06-20 03:04:24,2025-06-20 03:48:54,Riverdale Park,Harbourfront Centre,Casual,5075
101956,18.5,2025-06-20 04:36:32,2025-06-20 04:55:02,Riverdale Park,Harbourfront Centre,Annual Member,5076
101957,33.6,2025-06-20 04:45:26,2025-06-20 05:19:02,Union Station,Kensington Market,Casual,5077
101958,14.1,2025-06-20 05:00:26,2025-06-20 05:14:32,Union Station,Kensington Market,Annual Member,5078
101959,26.6,2025-06-20 05:24:40,2025-06-20 05:51:16,Harbourfront Centre,Bloor-Yonge,Casual,5079
101960,14.2,2025-06-20 06:02:55,2025-06-20 06:17:07,Harbourfront Centre,Bloor-Yonge,Annual Member,5080
101961,12.8,2025-06-20 06:05:44,2025-06-20 06:18:32,Kensington Market,High Park,Casual,5081
101962,21.7,2025-06-20 07:16:28,2025-06-20 07:38:10,Kensington Market,High Park,Annual Member,5082
101963,13.3,2025-06-20 07:04:53,2025-06-20 07:18:11,Bloor-Yonge,Riverdale Park,Casual,5083
101964,15.2,2025-06-20 07:22:15,2025-06-20 07:37:27,High Park,Union Station,Annual Member,5084
101965,34.6,2025-06-20 07:12:44,2025-06-20 07:47:20,Riverdale Park,Harbourfront Centre,Casual,5085
101966,23.3,2025-06-20 07:36:42,2025-06-20 08:00:00,Union Station,Kensington Market,Annual Member,5086
101967,27.0,2025-06-20 07:56:58,2025-06-20 08:23:58,Harbourfront Centre,Bloor-Yonge,Casual,5087
101968,15.4,2025-06-20 08:18:06,2025-06-20 08:33:30,Bloor-Yonge,Riverdale Park,Annual Member,5088
101969,38.7,2025-06-20 08:12:28,2025-06-20 08:51:10,High Park,Union Station,Casual,5089
101970,13.6,2025-06-20 08:04:42,2025-06-20 08:18:18,Riverdale Park,Harbourfront Centre,Annual Member,5090
101971,15.7,2025-06-20 08:39:06,2025-06-20 08:54:48,Union Station,Kensington Market,Casual,5091
101972,23.9,2025-06-20 08:17:17,2025-06-20 08:41:11,Harbourfront Centre,Bloor-Yonge,Annual Member,5092
101973,57.6,2025-06-20 08:34:56,2025-06-20 09:32:32,Kensington Market,High Park,Casual,5093
101974,8.9,2025-06-20 08:33:00,2025-06-20 08:41:54,Bloor-Yonge,Riverdale Park,Annual Member,5094
101975,28.7,2025-06-20 08:33:28,2025-06-20 09:02:10,High Park,Union Station,Casual,5095
101976,18.4,2025-06-20 08:28:55,2025-06-20 08:47:19,Riverdale Park,Harbourfront Centre,Annual Member,5096
101977,14.1,2025-06-20 09:31:06,2025-06-20 09:45:12,High Park,Union Station,Annual Member,5097
101978,25.2,2025-06-20 09:51:04,2025-06-20 10:16:16,Riverdale Park,Harbourfront Centre,Casual,5098
101979,15.4,2025-06-20 09:19:24,2025-06-20 09:34:48,Union Station,Kensington Market,Annual Member,5099
101980,14.9,2025-06-20 09:36:32,2025-06-20 09:51:26,Harbourfront Centre,Bloor-Yonge,Casual,5100
101981,21.1,2025-06-20 09:56:07,2025-06-20 10:17:13,Kensington Market,High Park,Annual Member,5101
101982,26.2,2025-06-20 09:00:33,2025-06-20 09:26:45,Bloor-Yonge,Riverdale Park,Casual,5102
101983,42.4,2025-06-20 10:07:18,2025-06-20 10:49:42,Riverdale Park,Harbourfront Centre,Annual Member,5103
101984,21.4,2025-06-20 10:24:06,2025-06-20 10:45:30,Union Station,Kensington Market,Casual,5104
101985,23.8,2025-06-20 10:09:07,2025-06-20 10:32:55,Harbourfront Centre,Bloor-Yonge,Annual Member,5105
101986,28.3,2025-06-20 10:33:16,2025-06-20 11:01:34,Kensington Market,High Park,Casual,5106
101987,15.3,2025-06-20 11:48:33,2025-06-20 12:03:51,Union Station,Kensington Market,Annual Member,5107
101988,54.6,2025-06-20 11:13:58,2025-06-20 12:08:34,Harbourfront Centre,Bloor-Yonge,Casual,5108
101989,8.3,2025-06-20 11:05:50,2025-06-20 11:14:08,Kensington Market,High Park,Annual Member,5109
101990,57.2,2025-06-20 11:23:21,2025-06-20 12:20:33,Bloor-Yonge,Riverdale Park,Casual,5110
101991,40.4,2025-06-20 12:40:01,2025-06-20 13:20:25,Harbourfront Centre,Bloor-Yonge,Annual Member,5111
101992,22.6,2025-06-20 12:25:26,2025-06-20 12:48:02,Kensington Market,High Park,Casual,5112
101993,4.4,2025-06-20 12:14:51,2025-06-20 12:19:15,Bloor-Yonge,Riverdale Park,Annual Member,5113
101994,40.2,2025-06-20 12:03:19,2025-06-20 12:43:31,High Park,Union Station,Casual,5114
101995,8.5,2025-06-20 13:16:20,2025-06-20 13:24:50,Kensington Market,High Park,Annual Member,5115
101996,19.6,2025-06-20 13:33:59,2025-06-20 13:53:35,Bloor-Yonge,Riverdale Park,Casual,5116
101997,16.1,2025-06-20 13:35:55,2025-06-20 13:52:01,High Park,Union Station,Annual Member,5117
101998,33.1,2025-06-20 13:13:24,2025-06-20 13:46:30,Riverdale Park,Harbourfront Centre,Casual,5118
101999,12.5,2025-06-20 14:14:19,2025-06-20 14:26:49,Bloor-Yonge,Riverdale Park,Annual Member,5119
102000,19.5,2025-06-20 14:05:58,2025-06-20 14:25:28,High Park,Union Station,Casual,5120
102001,11.3,2025-06-20 14:47:14,2025-06-20 14:58:32,Riverdale Park,Harbourfront Centre,Annual Member,5121
102002,18.3,2025-06-20 14:15:57,2025-06-20 14:34:15,Union Station,Kensington Market,Casual,5122
102003,17.2,2025-06-20 15:02:02,2025-06-20 15:19:14,High Park,Union Station,Annual Member,5123
102004,40.2,2025-06-20 15:25:35,2025-06-20 16:05:47,Riverdale Park,Harbourfront Centre,Casual,5124
102005,21.9,2025-06-20 15:00:43,2025-06-20 15:22:37,Union Station,Kensington Market,Annual Member,5125
102006,56.3,2025-06-20 15:05:04,2025-06-20 16:01:22,Harbourfront Centre,Bloor-Yonge,Casual,5126
102007,10.0,2025-06-20 16:05:59,2025-06-20 16:15:59,Riverdale Park,Harbourfront Centre,Annual Member,5127
102008,34.2,2025-06-20 16:22:02,2025-06-20 16:56:14,Union Station,Kensington Market,Casual,5128
102009,41.4,2025-06-20 16:00:41,2025-06-20 16:42:05,Harbourfront Centre,Bloor-Yonge,Annual Member,5129
102010,25.5,2025-06-20 16:43:32,2025-06-20 17:09:02,Kensington Market,High Park,Casual,5130
102011,14.5,2025-06-20 16:08:42,2025-06-20 16:23:12,Bloor-Yonge,Riverdale Park,Annual Member,5131
102012,39.9,2025-06-20 16:07:33,2025-06-20 16:47:27,High Park,Union Station,Casual,5132
102013,23.7,2025-06-20 17:29:04,2025-06-20 17:52:46,Union Station,Kensington Market,Annual Member,5133
102014,32.6,2025-06-20 17:40:54,2025-06-20 18:13:30,Harbourfront Centre,Bloor-Yonge,Casual,5134
102015,22.9,2025-06-20 17:53:58,2025-06-20 18:16:52,Kensington Market,High Park,Annual Member,5135
102016,12.0,2025-06-20 17:48:44,2025-06-20 18:00:44,Bloor-Yonge,Riverdale Park,Casual,5136
102017,18.6,2025-06-20 17:42:12,2025-06-20 18:00:48,High Park,Union Station,Annual Member,5137
102018,25.3,2025-06-20 17:30:30,2025-06-20 17:55:48,Riverdale Park,Harbourfront Centre,Casual,5138
102019,17.6,2025-06-20 17:25:26,2025-06-20 17:43:02,Union Station,Kensington Market,Annual Member,5139
102020,20.0,2025-06-20 17:51:36,2025-06-20 18:11:36,Harbourfront Centre,Bloor-Yonge,Casual,5140
102021,10.6,2025-06-20 17:44:33,2025-06-20 17:55:09,Kensington Market,High Park,Annual Member,5141
102022,19.7,2025-06-20 18:00:28,2025-06-20 18:20:10,Harbourfront Centre,Bloor-Yonge,Annual Member,5142
102023,27.9,2025-06-20 18:03:52,2025-06-20 18:31:46,Kensington Market,High Park,Casual,5143
102024,17.2,2025-06-20 18:26:15,2025-06-20 18:43:27,Bloor-Yonge,Riverdale Park,Annual Member,5144
102025,36.0,2025-06-20 18:37:51,2025-06-20 19:13:51,High Park,Union Station,Casual,5145
102026,20.1,2025-06-20 18:56:43,2025-06-20 19:16:49,Riverdale Park,Harbourfront Centre,Annual Member,5146
102027,20.9,2025-06-20 18:49:02,2025-06-20 19:09:56,Union Station,Kensington Market,Casual,5147
102028,17.1,2025-06-20 18:34:12,2025-06-20 18:51:18,Harbourfront Centre,Bloor-Yonge,Annual Member,5148
102029,19.3,2025-06-20 18:58:50,2025-06-20 19:18:08,Kensington Market,High Park,Casual,5149
102030,23.1,2025-06-20 18:21:03,2025-06-20 18:44:09,Bloor-Yonge,Riverdale Park,Annual Member,5150
102031,35.4,2025-06-20 19:26:51,2025-06-20 20:02:15,Kensington Market,High Park,Annual Member,5151
102032,22.7,2025-06-20 19:09:52,2025-06-20 19:32:34,Bloor-Yonge,Riverdale Park,Casual,5152
102033,30.5,2025-06-20 19:22:48,2025-06-20 19:53:18,High Park,Union Station,Annual Member,5153
102034,26.6,2025-06-20 19:09:13,2025-06-20 19:35:49,Riverdale Park,Harbourfront Centre,Casual,5154
102035,15.0,2025-06-20 19:50:55,2025-06-20 20:05:55,Union Station,Kensington Market,Annual Member,5155
102036,57.6,2025-06-20 19:04:51,2025-06-20 20:02:27,Harbourfront Centre,Bloor-Yonge,Casual,5156
102037,40.5,2025-06-20 20:14:32,2025-06-20 20:55:02,Bloor-Yonge,Riverdale Park,Annual Member,5157
102038,36.3,2025-06-20 20:55:10,2025-06-20 21:31:28,High Park,Union Station,Casual,5158
102039,21.0,2025-06-20 21:44:20,2025-06-20 22:05:20,High Park,Union Station,Annual Member,5159
102040,31.4,2025-06-20 21:38:45,2025-06-20 22:10:09,Riverdale Park,Harbourfront Centre,Casual,5160
102041,32.0,2025-06-20 22:17:42,2025-06-20 22:49:42,Riverdale Park,Harbourfront Centre,Annual Member,5161
102042,46.8,2025-06-20 22:42:58,2025-06-20 23:29:46,Union Station,Kensington Market,Casual,5162
102043,18.3,2025-06-20 23:24:27,2025-06-20 23:42:45,Union Station,Kensington Market,Annual Member,5163
102044,72.5,2025-06-20 23:58:50,2025-06-21 01:11:20,Harbourfront Centre,Bloor-Yonge,Casual,5164
102045,21.0,2025-06-21 00:47:56,2025-06-21 01:08:56,Kensington Market,High Park,Annual Member,5165
102046,12.3,2025-06-21 00:14:54,2025-06-21 00:27:12,Bloor-Yonge,Riverdale Park,Casual,5166
102047,10.4,2025-06-21 01:05:17,2025-06-21 01:15:41,Bloor-Yonge,Riverdale Park,Annual Member,5167
102048,36.5,2025-06-21 01:44:19,2025-06-21 02:20:49,High Park,Union Station,Casual,5168
102049,15.6,2025-06-21 02:28:59,2025-06-21 02:44:35,High Park,Union Station,Annual Member,5169
102050,26.9,2025-06-21 02:04:59,2025-06-21 02:31:53,Riverdale Park,Harbourfront Centre,Casual,5170
102051,33.7,2025-06-21 03:29:45,2025-06-21 04:03:27,Riverdale Park,Harbourfront Centre,Annual Member,5171
102052,17.3,2025-06-21 03:14:16,2025-06-21 03:31:34,Union Station,Kensington Market,Casual,5172
102053,17.7,2025-06-21 04:58:35,2025-06-21 05:16:17,Union Station,Kensington Market,Annual Member,5173
102054,30.2,2025-06-21 04:02:37,2025-06-21 04:32:49,Harbourfront Centre,Bloor-Yonge,Casual,5174
102055,41.2,2025-06-21 05:30:45,2025-06-21 06:11:57,Harbourfront Centre,Bloor-Yonge,Annual Member,5175
102056,58.2,2025-06-21 05:33:43,2025-06-21 06:31:55,Kensington Market,High Park,Casual,5176
102057,18.6,2025-06-21 06:16:04,2025-06-21 06:34:40,Kensington Market,High Park,Annual Member,5177
102058,23.0,2025-06-21 06:49:27,2025-06-21 07:12:27,Bloor-Yonge,Riverdale Park,Casual,5178
102059,11.8,2025-06-21 07:08:10,2025-06-21 07:19:58,Bloor-Yonge,Riverdale Park,Annual Member,5179
102060,17.5,2025-06-21 07:28:55,2025-06-21 07:46:25,High Park,Union Station,Casual,5000
102061,14.2,2025-06-21 07:19:49,2025-06-21 07:34:01,Riverdale Park,Harbourfront Centre,Annual Member,5001
102062,26.4,2025-06-21 07:05:53,2025-06-21 07:32:17,Union Station,Kensington Market,Casual,5002
102063,13.5,2025-06-21 07:03:49,2025-06-21 07:17:19,Harbourfront Centre,Bloor-Yonge,Annual Member,5003
102064,25.7,2025-06-21 07:34:56,2025-06-21 08:00:38,Kensington Market,High Park,Casual,5004
102065,37.7,2025-06-21 08:11:20,2025-06-21 08:49:02,High Park,Union Station,Annual Member,5005
